DatasetID,TopicName
1488,crop-cover
118,crop-insurance
118,crop-rates
1656,crop-yield
1488,cropland
1505,crops
992,cross
1353,cross-infection
916,cross-sections
1382,cross-sections
1354,crossing
192,crossing-inventory
192,crossing-inventory-form
1049,crossings
1156,crss
424,crude-oil
979,crude-oil
1335,crude-oil
424,crude-oil-prices
935,crude-oil-production
1846,crustal-geophysics-and-geochemistry-science-center
1492,cryosphere
1957,crystal-structures
1957,crystallography
40,cs-titles
277,csl
1637,csmi
1302,csosa
501,csp
1015,csp
1244,csp
712,css
1969,csv
804,ct
520,ct-dph
186,cta
989,cta
1117,cta
1899,ctrp3
1349,ctrx
1123,cts
1169,cts
1751,cts
1659,cultural
1156,cultural-landscapes
1156,cultural-resource-management
1156,cultural-resources-theme
253,culture-lifelong-learning
625,culverts
1317,curated
1863,curiosity
196,current
1318,current
433,current-invasive-plants
1355,current-population-survey
357,current-voltage
898,currentplanimetric
1783,currentplanimetric
1782,curriculum
1962,curriculum
603,curve-rates
1099,custody
398,customer-accidents
1062,customer-privacy
119,customer-service
398,customers
462,customers
637,customers
755,customers
820,customers
1217,customers
1489,customers
1491,customers
1693,customers
1698,customers
992,customs-rulings-online-search-system
1644,cutthroat-trout
1179,cvd-risk-factors
1696,cve
1523,cvm
1696,cvss
1128,cwa
1214,cyanobacteria
284,cyanotoxins
1376,cyber
719,cyber-crime
662,cyber-crimes
1062,cyber-security
1062,cybersecurity
1671,cybersecurity
1062,cybersecurity-pm-5-12
706,cycle
706,cycletrack
419,d-c
885,d-c
1245,d-c
270,daf
422,daily
755,daily
888,daily
1166,daily
1809,daily
486,daily-24-hour-average-concentration
1884,daily-4
1901,daily-4
447,daily-drilling-report
486,daily-maximum-8-hour-average-concentration
1780,daily-sales
1310,daily-yield-curve
1515,daily-yield-curve
439,dairy
1305,dairy
1250,dajd
747,dam
1660,damage
1673,damage-analysis
625,dams
1772,dams
785,"dania beach"
861,dashboard
1473,dashboard
1913,dashboard
591,dashlink
710,dashlink
756,dashlink
1251,dashlink
1605,dashlink
28,data
73,data
92,data
357,data
422,data
446,data
501,data
503,data
526,data
542,data
571,data
701,data
783,data
899,data
930,data
1015,data
1087,data
1124,data
1244,data
1311,data
1317,data
1368,data
1385,data
1390,data
1488,data
1508,data
1567,data
1571,data
1669,data
1851,data
1892,data
1913,data
1947,data
1956,data
1969,data
451,"data analysis"
1818,"data analysis"
89,data_set
1538,data-aggregation
503,data-analysis
1376,data-breach
166,data-collection
115,data-distribution
341,data-distribution
1145,data-distribution
1199,data-distribution
1289,data-distribution
1841,data-distribution
80,data-driven
1995,data-equity
1263,data-exchange
27,data-gov
63,data-gov
97,data-gov
256,data-gov
360,data-gov
402,data-gov
415,data-gov
439,data-gov
658,data-gov
672,data-gov
695,data-gov
717,data-gov
779,data-gov
868,data-gov
1230,data-gov
1441,data-gov
1522,data-gov
1791,data-gov
1891,data-gov
1960,data-gov
1974,data-gov
1180,data-governance
210,data-integration
673,data-on-credit-unions
1644,data-package-type
781,data-products
1240,data-products
1294,data-quality-scores
102,data-resource
155,data-resource
174,data-resource
468,data-resource
772,data-resource
841,data-resource
1767,data-resource
1825,data-resource
1908,data-resource
209,data-sets
259,data-sets
686,data-sets
839,data-sets
1316,data-sets
1543,data-sets
1589,data-sets
1706,data-sets
1711,data-sets
1902,data-sets
502,data-system
126,data-visualization
314,data-visualization
47,database
68,database
106,database
121,database
131,database
164,database
210,database
263,database
332,database
385,database
389,database
408,database
417,database
420,database
421,database
430,database
502,database
521,database
593,database
714,database
739,database
793,database
796,database
840,database
985,database
1042,database
1049,database
1159,database
1190,database
1247,database
1317,database
1347,database
1401,database
1405,database
1461,database
1602,database
1610,database
1628,database
1715,database
1772,database
1811,database
1890,database
1960,database
1135,databases
1992,databases
61,datafinder
632,datafinder
848,datafinder
1285,datafinder
1290,datafinder
12,dataset
90,dataset
146,dataset
215,dataset
1064,dataset
1100,dataset
1139,dataset
1145,dataset
1219,dataset
1289,dataset
1317,dataset
1592,dataset
1601,dataset
1830,dataset
1841,dataset
1994,dataset
249,date
719,dating-social
447,day-vs-depth
446,days
69,dc
85,dc
185,dc
191,dc
326,dc
419,dc
885,dc
898,dc
948,dc
971,dc
1028,dc
1083,dc
1245,dc
1286,dc
1360,dc
1417,dc
1534,dc
1654,dc
1783,dc
1820,dc
1822,dc
1858,dc
1917,dc
1948,dc
1975,dc
948,dc-dfhv
85,dc-gis
419,dc-gis
885,dc-gis
1028,dc-gis
1245,dc-gis
1820,dc-gis
1975,dc-gis
1831,dca
40,dcas
976,dcas
1055,dcas
1123,dcas
1169,dcas
1751,dcas
419,dcgis
1245,dcgis
1975,dcgis
1562,dchr
851,dcp
1849,dcp
1930,dcp
1321,ddg
185,ddot
1858,ddot
1046,dds
1970,dds
1728,ddt
1321,de-identification
1952,dealer
46,death
145,death
235,death
493,death
559,death
1014,death
1720,death
1014,death-percentage
44,death-rate
308,death-rate
940,death-rates
44,deaths
46,deaths
141,deaths
188,deaths
308,deaths
548,deaths
688,deaths
1014,deaths
1324,deaths
1518,deaths
1866,deaths
915,debt-collection
175,debt-daily-public-debt-penny-federal-government-treasury-securities-government-debt
980,debt-public-debt-government-debt-u-s-government-us-government-debt-outstanding-total-debt
551,debt-size
937,debt-to-earning-rate
992,decision
1135,decision-making
1551,decisionmaking
1970,decisions
1037,deck
1257,declaration
1647,declassified
1870,decoding
1955,decommissioning
59,deep
1108,deep-learning
1666,deep-neural-networks
1549,deep-stall
86,deep-well
1130,deepwater
606,deer
768,defect
1718,defect
872,defects
1135,defendants
1031,defendants-charged-in-criminal-cases
1031,defendants-in-criminal-cases-closed
714,defense
1245,defense
1598,defense
662,defense-computer-forensics-laboratory
196,degradation
957,degradation
1466,degradation
1851,degradation
110,degrees
110,degrees-awarded
297,delaware
383,delaware
396,delaware
406,delaware
707,delaware
728,delaware
757,delaware
773,delaware
875,delaware
922,delaware
1239,delaware
1730,delaware
1764,delaware
1812,delaware
1873,delaware
161,delays
436,delays
506,delays
637,delays
806,delays
888,delays
991,delays
1231,delays
1451,delays
1765,delays
1842,delays
1985,deliberately
551,delinquency
787,delinquency
1109,delinquency
555,delinquent
1363,delinquent-behavior
1607,delinquent-behavior
211,deliver
436,delivered-service
1353,delivery-of-health-care
137,dem
453,dem
602,dem
785,dem
912,dem
1085,dem
1123,dem
1169,dem
1306,dem
1751,dem
1769,dem
156,demand
1311,demand
1368,demand
156,demand-side-management
85,demographic
1433,demographic
4,demographic-characteristics
292,demographic-characteristics
392,demographic-characteristics
1363,demographic-characteristics
1776,demographic-characteristics
5,demographics
65,demographics
85,demographics
188,demographics
272,demographics
620,demographics
1129,demographics
1458,demographics
1971,demographics
1362,demographics-e-g-age-race-sex-ethnicity-and-citizenship
784,dendroica-chrysoparia
827,denied-persons-list
447,density
1879,dental-care-hpsa
740,denver
1831,dep
283,department
40,department-of-citywide-administrative-services
976,department-of-citywide-administrative-services
1055,department-of-citywide-administrative-services
1123,department-of-citywide-administrative-services
1169,department-of-citywide-administrative-services
1751,department-of-citywide-administrative-services
1123,department-of-energy-management
1751,department-of-energy-management
157,department-of-forestry
292,department-of-health-care-access-and-information
325,department-of-health-care-access-and-information
592,department-of-health-care-access-and-information
925,department-of-health-care-access-and-information
1036,department-of-health-care-access-and-information
1131,department-of-health-care-access-and-information
1177,department-of-health-care-access-and-information
1255,department-of-health-care-access-and-information
1298,department-of-health-care-access-and-information
1349,department-of-health-care-access-and-information
1426,department-of-health-care-access-and-information
1436,department-of-health-care-access-and-information
1813,department-of-health-care-access-and-information
1838,department-of-health-care-access-and-information
903,department-of-justice
1452,department-of-licenses-and-inspections
2,department-of-licensing
473,department-of-licensing
1067,department-of-licensing
1399,department-of-licensing
1845,department-of-licensing
664,department-of-parks-and-recreation
1073,department-of-permits-licenses-and-inspections
916,department-of-the-interior
1715,departures
1704,deployment
1733,deployment
1928,deposit-insurance-fund
160,deposit-market-share-report
457,deposit-type
160,deposits
468,deposits
98,depression
104,depression
1287,depression
1744,depression
104,depressive-disorder
461,depth
631,depth
1192,depth
810,depths-m
578,derailments
699,"des moines"
57,desalination
919,desalination
89,description
724,design
368,design-search-code
1128,detailed-facility-report
1278,detection-limits
1632,detroit
926,developable
926,developable-planes
1119,developers
285,development
443,development
681,development
892,development
979,development
1551,development
1666,development
86,deviated
1469,device
1495,dfe
399,dfg
374,dfirm
460,dfirm
975,dfirm
1413,dfirm
374,"dfirm database"
460,"dfirm database"
975,"dfirm database"
656,dgps
819,dhds
92,dhi
628,dhs
1166,dhs
628,dhshack
231,diabetes
566,diabetes
672,diabetes
822,diabetes
965,diabetes
1127,diabetes
1287,diabetes
1683,diabetes
1728,diabetes
965,diabetes-associated-conditions
1728,diabetes-attributable-deaths
965,diabetes-incidence
965,diabetes-prevalence
965,diabetes-related-chronic-disease
965,diabetic-ketoacidosis
760,diagnoses
1526,diagnoses
1947,diagnosis
1255,diagnosis-related-group
957,diagnostics
249,dic
1275,dicamba
805,dielectric
82,diesel
647,diesel
1048,diesel
1198,diesel
1335,diesel
1618,diesel
424,diesel-fuel
762,diet-quality
455,dietary-guidelines
1891,dietary-guidelines
1364,dietary-guidelines-for-americans
415,dietary-intake
1791,dietary-intake
1364,dietary-recommendations
1928,dif
1957,diffraction
453,"digital elevation model"
602,"digital elevation model"
1306,"digital elevation model"
1769,"digital elevation model"
453,"digital elevation/terrain model (dem)"
1306,"digital elevation/terrain model (dem)"
1769,"digital elevation/terrain model (dem)"
374,"digital flood insurance rate map"
460,"digital flood insurance rate map"
975,"digital flood insurance rate map"
1497,"digital ortho-imagery"
1027,"digital orthophotography"
1061,"digital orthophotography"
1218,"digital orthophotography"
1427,"digital orthophotography"
1497,"digital surface model (dsm)"
912,digital-elevation-model
1085,digital-elevation-model
1186,digital-elevation-model
1186,digital-elevation-models
826,digital-forensics-digital-and-multimedia-evidence
912,digital-mapping
1085,digital-mapping
1221,digital-orthoimagery
1221,digital-orthophoto
1221,digital-orthorectified-imagery
912,digital-terrain-model
1085,digital-terrain-model
1278,dimensional-metrology
1101,dir
92,direct-beam-component
1098,direct-diversion
73,direct-home-loan
290,direct-loan
502,direct-loan
551,direct-loan
763,direct-loans
1305,direct-to-consumer
1368,direct-use
86,directional
992,directive
1910,directives
837,directory
1313,directory
270,disability
330,disability
423,disability
522,disability
788,disability
819,disability
904,disability
1052,disability
1345,disability
1429,disability
1517,disability
1814,disability
1970,disability
270,disability-analysis-file
1773,disability-comp
1773,disability-compensation
464,disability-insurance
860,disability-insurance
328,disability-status
1648,disabled
1364,disappearance-data
73,disaster-assistance
1124,disaster-assistance
1213,disaster-assistance
1508,disaster-assistance
1816,disaster-assistance
1213,disaster-loan
1816,disaster-loan
1816,disaster-recovery
1508,disaster-relief
1208,disasters
1704,disasters
1968,disasters
763,disbursements
59,discharge
182,discharges
1036,discharges
1036,discharges-by-payer-source
1298,discharges-by-payer-source
54,discipline
541,discipline
546,discipline
680,discipline
1366,discipline
1381,discovery
228,discrimination
604,discrimination
930,discrimination
1087,discrimination
1597,discrimination
1676,discrimination
714,disdi
210,disease
1193,disease
1252,disease
688,disease-incidence
325,disease-of-repiratory-system
1252,disease-surveillance
1881,disease-surveillance
1109,disinvestment
1957,disorder
1429,disparities
485,disparity
913,dispatch
1258,dispatch
596,disposal
919,disposal
1422,disposal
142,disposition-legal
1135,disposition-legal
1207,disposition-legal
697,disputes
499,"dissolved inorganic nutrients"
499,"dissolved oxygen"
803,dissolved-organic-compounds
803,dissolved-oxygen
